"시군구명","어린이집코드","어린이집명","어린이집유형","운영현황","우편번호","상세주소","전화번호","팩스번호","홈페이지주소","보육실수","보육실 면적","놀이터수","CCTV총설치수","보육교직원수","정원","현원","시설 위도(좌표값)","시설 경도(좌표값)","통학차량운영여부","인가일자","휴지시작일자","휴지종료일자","폐지일자","데이터기준일자","제공서비스","반수-만0세","반수-만1세","반수-만2세","반수-만3세","반수-만4세","반수-만5세","반수-영아혼합(만0~2세)","반수-유아혼합(만3~5세)","반수-특수장애","반수-총계","아동수-만0세","아동수-만1세","아동수-만2세","아동수-만3세","아동수-만4세","아동수-만5세","아동수-영아혼합(만0~2세)","아동수-유아혼합(만3~5세)","아동수-특수장애","아동수-총계","근속년수-1년미만","근속년수-1년이상~2년미만","근속년수-2년이상~4년미만","근속년수-4년이상~6년미만","근속년수-6년이상","교직원현황-원장","교직원현황-보육교사","교직원현황-특수교사","교직원현황-치료교사","교직원현황-영양사","교직원현황-간호사","교직원현황-간호조무사","교직원현황-조리원","교직원현황-사무직원","교직원현황-총계","데이터수집일"
"광진구","11215000087","아이스쿨어린이집","가정","정상","04930","서울특별시 광진구 용마산로3길 91-4 (중곡동)","02-447-0412","02-444-9406","","3","74","0","7","3","20","4","37.557007","127.083","미운영","2002-06-04","","","","2025-06-04","일반","0","1","2","0","0","0","11","0","0","14","0","0","0","0","0","0","4","0","0","4","33","0","0","0","67","1","2","0","0","0","0","0","0","0","3","2025-06-04 20:14:52.0"
"광진구","11215000076","대동어린이집","민간","폐지","04996","서울특별시 광진구 군자로17길 11 (군자동)","02-2088-1665","02-469-7167","네이버, 다음","5","201","0","10","0","47","0","37.5558453766484","127.0765417527418","미운영","2002-06-01","","","2018-05-31","2025-06-04","야간연장형","0","1","1","0","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000180","중곡햇님어린이집","가정","폐지","04935","서울특별시 광진구 능동로48길 49 101호(중곡동, 웰빙아파트)","02-453-6132","02-453-6132","","3","85","0","7","0","20","0","37.56228357659737","127.08500069612708","미운영","2002-05-07","","","2016-02-29","2025-06-04","야간연장형","0","3","0","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000095","행복한어린이집","민간","폐지","05011","서울특별시 광진구 군자로3길 27 (화양동)","02-467-4077","02-467-4075","","4","158","1","6","0","37","0","37.54418329433606","127.07004399815702","운영","2002-04-19","","","2018-10-23","2025-06-04","야간연장형","1","1","0","0","0","0","1","1","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000138","바니스쿨어린이집","가정","폐지","05118","서울특별시 광진구 광나루로56길 32 215동 104호(구의동, 구의현대2단지아파트)","02-446-1347","02-446-1347","","4","84","2","5","0","20","0","37.5374556589018","127.09490716161916","미운영","2002-04-10","","","2016-02-29","2025-06-04","일반","0","3","3","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000047","대일어린이집","민간","폐지","04977","서울특별시 광진구 광나루로 527 (구의2동)","02-455-0448","02-455-6814","","6","330","1","8","0","77","0","37.54515158929377","127.0882721905171","운영","2002-04-04","","","2021-02-28","2025-06-04","야간연장형","1","2","2","1","1","1","3","2","0","13","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000172","푸른꿈놀이방어린이집","가정","폐지","05112","서울특별시 광진구 뚝섬로 702-11 (자양2동)","02-447-7086","02-447-7086","","2","49","1","0","0","12","0","37.532726","127.08761","미운영","2002-04-01","","","2020-03-03","2025-06-04","일반","0","0","1","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000019","광무어린이집","가정","폐지","05090","서울특별시 광진구 능동로4길 41 704동 105호(자양동, 자양현대홈타운7차아파트)","02-465-0362","","","3","78","0","4","0","20","0","37.53342569774857","127.06959970056009","미운영","2002-03-25","","","2020-03-31","2025-06-04","일반","3","2","1","0","0","0","4","0","0","10","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000206","미예뜰어린이집","민간","폐지","04907","서울특별시 광진구 긴고랑로7길 69 (중곡동)","02-463-4242","02-499-5171","","10","491","3","19","0","60","0","37.566334","127.080536","운영","2002-03-20","","","2023-02-28","2025-06-04","야간연장형","3","2","2","0","0","1","2","2","0","12","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000010","즐거운어린이집","협동","폐지","04944","서울특별시 광진구 긴고랑로 149-7 (중곡동)","02-458-0659","02-457-0659","http://funkids.gongdong.or.kr","4","196","1","0","0","36","0","37.55910367286204","127.09155694202092","미운영","2002-03-19","","","2019-05-17","2025-06-04","일반","0","0","2","0","0","0","2","2","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000058","코코어린이집","가정","폐지","04990","서울특별시 광진구 능동로30길 18 (smdehd)","02-3436-1951","","","2","38","3","0","0","10","0","37.55376806928288","127.07875327332178","","2002-03-12","","","2020-07-02","2025-06-04","일반","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000134","꿈꾸는어린이집","가정","정상","04933","서울특별시 광진구 능동로50길 23 (중곡동)","02-454-9797","-454-979","","3","75","1","4","6","20","9","37.56383","127.0847","미운영","2002-03-06","","","","2025-06-04","야간연장형","0","0","1","0","0","0","3","0","0","4","0","0","5","0","0","0","4","0","0","9","80","0","0","20","0","1","4","0","0","0","0","0","1","0","6","2025-06-04 20:14:52.0"
"광진구","11215000097","토들러랜드어린이집","민간","폐지","05022","서울특별시 광진구 광나루로 450 (화양동)","02-2201-5815","02-2201-5817","toddlerland.co.kr","4","104","0","5","0","24","0","37.54521550240124","127.0793011817452","미운영","2002-02-28","","","2019-04-03","2025-06-04","일반","1","2","1","0","0","0","5","0","0","9","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000007","인정어린이집","법인?단체등","폐지","05001","서울특별시 광진구 동일로 242 (군자동)","02-462-2758","02-462-2392","","8","334","0","8","0","78","0","37.553099259178516","127.07046409498336","운영","2002-02-19","","","2018-02-28","2025-06-04","방과후통합","1","1","1","1","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000062","신파랑새어린이집","가정","폐지","04947","서울특별시 광진구 영화사로9길 32 A동 104호(중곡동, 현대하이츠빌라)","02-3436-3631","02-3436-3632","","4","59","0","4","0","20","0","37.55638857711194","127.0932648637226","미운영","2002-02-15","","","2022-02-28","2025-06-04","일반","1","0","1","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000141","자양미래몬테소리어린이집","가정","폐지","05092","서울특별시 광진구 자양번영로3길 6 (자양동)","02-457-3497","02-457-3497","http://cafe.daum.net/mile416","3","96","0","5","0","20","0","37.531796","127.074745","미운영","2002-02-01","","","2024-02-29","2025-06-04","일반","2","1","1","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000054","서울어린이집","민간","폐지","04901","서울특별시 광진구 답십리로78길 26 (중곡동)","02-2209-1213","02-439-0153","","4","180","1","0","0","42","0","37.5704","127.08103","미운영","2002-02-01","","","2015-03-16","2025-06-04","일반","1","2","3","1","0","0","1","0","0","8","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000158","예일어린이집","민간","정상","04954","서울특별시 광진구 자양로47길 11 (구의2동)","02-452-7639","","yalekids.ukid.kr","4","146","0","8","10","49","23","37.55220550580402","127.09180213858552","미운영","2002-01-24","","","","2025-06-04","야간연장형","2","1","0","0","0","0","2","1","0","6","5","4","0","0","0","0","4","10","0","23","75","0","0","0","25","1","8","0","0","0","0","0","1","0","10","2025-06-04 20:14:52.0"
"광진구","11215000065","대서울어린이집","민간","폐지","05092","서울특별시 광진구 자양번영로 27 (자양동)","02-457-9742","02-959-9923","","4","138","0","11","0","32","0","37.532121408306246","127.07502909926268","미운영","2002-01-15","","","2019-02-28","2025-06-04","일반","0","2","1","0","0","0","1","1","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000151","평강마을어린이집","가정","폐지","05098","서울특별시 광진구 자양번영로4길 13 (자양동, 평강침례교회)","02-455-9103","","","4","89","0","4","0","20","0","37.531509494089576","127.0761073747098","미운영","2001-12-24","","","2021-01-21","2025-06-04","일반","1","0","0","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000014","구립 자양2동어린이집","국공립","정상","05106","서울특별시 광진구 자양로3가길 26 (자양동)","02-453-7587","02-453-7556","","4","154","1","6","12","64","55","37.5288","127.08439","미운영","2001-12-05","","","","2025-06-04","장애아통합,야간연장형","0","2","2","1","0","0","0","1","2","8","0","10","14","9","0","0","0","18","4","55","22","11","11","11","44","1","9","0","0","0","0","0","1","0","12","2025-06-04 20:14:52.0"
"광진구","11215000135","방울어린이집","가정","폐지","04929","서울특별시 광진구 능동로40길 22 (중곡동)","02-2201-5252","02-2201-5252","","3","58","0","0","0","15","0","37.557793","127.08134","미운영","2001-11-09","","","2020-07-02","2025-06-04","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000067","구의미소어린이집","민간","정상","04954","서울특별시 광진구 자양로 297 (구의2동)","02-456-7336","02-456-7336","youngababy.ukid.kr","4","100","1","6","6","31","0","37.5522137026","127.0923318802","미운영","2001-10-26","","","","2025-06-04","야간연장형","2","2","1","0","0","0","10","0","0","15","0","0","0","0","0","0","0","0","0","0","25","0","25","25","25","1","4","0","0","0","0","0","0","0","6","2025-06-04 20:14:52.0"
"광진구","11215000143","서울교통공사대공원어린이집","직장","폐지","04998","서울특별시 광진구 능동로 247-1 (군자동)","02-6311-7979","02-2201-6148","","4","86","1","6","0","31","0","37.55230286556407","127.07625301932507","미운영","2001-10-01","","","2024-02-29","2025-06-04","일반","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000194","경성어린이집","가정","폐지","143839","서울특별시 광진구 동일로56길 32 (군자동)","02-467-9990","02-467-2077","","3","89","1","0","0","20","0","37.55567415591411","127.07370320814971","미운영","2001-09-01","","","2020-07-02","2025-06-04","일반","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000104","조은어린이집","가정","폐지","05058","서울특별시 광진구 뚝섬로57길 48 101호(극동하이빌)","02-457-5529","02-457-5529","","3","69","1","4","0","18","0","37.53483","127.08099","미운영","2001-08-31","","","2025-02-28","2025-06-04","야간연장형","1","1","0","0","0","0","5","0","0","7","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000202","예손어린이집","가정","폐지","143916","서울특별시 광진구 광나루로16길 14 동부연립 19동 B101호(화양동)","02-466-7156","","","3","48","0","0","0","14","0","37.54692993628996","127.06931776469885","미운영","2001-08-09","","","2020-07-02","2025-06-04","일반","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000168","꼬마별어린이집","가정","폐지","04952","서울특별시 광진구 천호대로127길 33 103호(중곡동, 선화빌라11차)","02-456-3149","","","4","85","0","4","0","20","0","37.55412744278286","127.09045093878092","미운영","2001-07-06","","","2024-02-29","2025-06-04","일반","2","2","0","0","0","0","2","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000115","파크빌어린이집","민간","정상","04983","서울특별시 광진구 아차산로 549 현대파크빌단지내(광장동)","02-456-5677","02-456-5677","","4","175","1","6","12","48","36","37.54387933465931","127.10198056642628","운영","2001-06-07","","","","2025-06-04","일반","2","3","4","1","0","0","1","0","0","11","0","15","21","0","0","0","0","0","0","36","22","22","33","11","11","1","9","0","0","0","0","0","1","0","12","2025-06-04 20:14:52.0"
"광진구","11215000106","키즈모아어린이집","가정","폐지","05112","서울특별시 광진구 뚝섬로 698 (자양동)","02-427-2869","02-427-2869","http://www.kidkids.net/event/online_2021_kidrecrui/index_parents.html?uid=67","3","107","1","3","0","19","0","37.53287757005418","127.0867554956047","미운영","2001-05-21","","","2021-11-30","2025-06-04","일반","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000139","현대아이자람어린이집","가정","폐지","05118","서울특별시 광진구 광나루로56길 32 207동 105호(구의동, 구의현대2단지아파트)","02-458-1486","02-458-1486","http://cafe.naver.com/ijaramhd","4","84","0","4","0","20","0","37.5374556589018","127.09490716161916","미운영","2001-05-14","","","2021-01-31","2025-06-04","일반","2","0","1","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000195","평화어린이집","민간","폐지","04960","서울특별시 광진구 자양로50길 18 (구의동)","02-446-8160","02-446-8164","http://www.cafe.daum.net/peaceguide","4","151","0","4","0","35","0","37.55196289250214","127.09329112552479","운영","2001-04-03","","","2018-03-16","2025-06-04","야간연장형","0","1","1","1","0","0","3","2","0","8","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000169","피노키오어린이집","민간","폐지","05054","서울특별시 광진구 자양로15길 62 (자양동)","02-444-0647","02-444-0647","","3","90","0","0","0","21","0","37.535236","127.08021","미운영","2001-04-02","","","2018-03-09","2025-06-04","일반","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000133","어린이나라어린이집","민간","폐지","05039","서울특별시 광진구 자양로26길 9 (구의동)","02-446-3232","02-446-3367","children3232@hanmail.net","4","120","0","5","0","30","0","37.5419321630931","127.08476980095509","운영","2001-02-07","","","2023-10-22","2025-06-04","야간연장형","0","1","0","1","0","0","2","1","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000171","예지원어린이집","민간","폐지","04902","서울특별시 광진구 답십리로82길 5 (중곡동)","02-466-9781","02-466-9781","","4","92","0","6","0","27","0","37.571152412463405","127.08293725755838","미운영","2001-01-31","","","2018-03-13","2025-06-04","일반","1","1","0","0","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000200","라온어린이집","민간","폐지","05046","서울특별시 광진구 아차산로63길 27 (구의동)","02-456-4365","02-456-4364","","3","98","0","4","0","30","1","37.54050677630951","127.09213653303777","미운영","2000-12-30","","","2024-02-29","2025-06-04","일반","2","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000159","아이짐어린이집","민간","정상","04977","서울특별시 광진구 광나루로37길 8 (구의2동)","02-455-5220","02-6406-5221","kidsnote","4","154","0","6","10","39","29","37.54530700044164","127.08767037491802","미운영","2000-11-11","","","","2025-06-04","야간연장형","1","2","1","0","0","0","1","1","0","6","3","5","7","0","0","0","5","9","0","29","25","13","13","25","25","1","8","0","0","0","0","0","0","0","10","2025-06-04 20:14:52.0"
"광진구","11215000091","으뜸어린이집","민간","정상","05095","서울특별시 광진구 능동로4길 88 (자양동)","02-458-3372","02-458-3371","https://www.iutv.co.kr/","8","660","2","16","26","120","91","37.5308","127.071175","미운영","2000-11-03","","","","2025-06-04","장애아통합,방과후통합,야간연장형","0","4","3","2","1","0","0","1","3","14","0","18","20","10","20","0","0","16","7","91","16","32","26","5","21","1","18","1","0","0","0","0","2","0","26","2025-06-04 20:14:52.0"
"광진구","11215000157","또래어린이집","민간","폐지","05041","서울특별시 광진구 자양로26길 92-10 (구의동)","02-444-0759","02-444-0680","","7","408","2","0","0","79","0","37.540026414038046","127.08872337483517","운영","2000-05-16","","","2016-06-03","2025-06-04","야간연장형,24시간","0","3","3","2","1","2","0","0","0","11","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000093","중곡복지관 어린이집","법인?단체등","폐지","04925","서울특별시 광진구 용마산로3길 62 (중곡동)","02-3436-4316","02-453-4317","www.chunggok.org","1","99","0","0","0","20","0","37.556686","127.08484","미운영","2000-05-15","","","2014-02-28","2025-06-04","방과후 전담","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000154","해달별어린이집","가정","폐지","05048","서울특별시 광진구 구의강변로3가길 39 701동 102호(구의동,7단지 현대아파트 )","02-3437-3373","","","4","85","0","4","0","19","0","37.53692140980595","127.09137186410766","미운영","2000-02-01","","","2025-02-28","2025-06-04","일반","2","2","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000123","광장아이자람어린이집","가정","폐지","05118","서울특별시 광진구 광나루로56길 32 구의현대아파트 202동 103호","02-457-0348","02-457-0348","cafe.daum.net/kbstt","3","58","0","5","0","19","0","37.5378234476","127.0962199573","미운영","2000-01-24","","","2019-02-28","2025-06-04","일반","1","2","2","0","0","0","3","0","0","8","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000074","광장어린이집","법인?단체등","폐지","04974","서울특별시 광진구 아차산로66길 8 (광장동)","02-2201-8020","02-2201-4215","www.gj.or.kr","1","81","0","10","0","20","0","37.54103267440077","127.09706601040867","미운영","2000-01-12","","","2020-10-31","2025-06-04","방과후 전담","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000198","늘푸른몬테소리어린이집","가정","폐지","04950","서울특별시 광진구 자양로45길 93 2층(중곡동)","02-447-0136","02-447-0136","","3","85","1","3","0","20","0","37.55516593263491","127.08971881831145","운영","1999-09-11","","","2018-03-21","2025-06-04","일반","0","0","0","0","0","0","4","1","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000046","구립 은성어린이집","국공립","정상","05084","서울특별시 광진구 동일로4길 52 (자양동)","02-465-7476","02-465-7478","www.esbaby.ukid.kr","6","271","1","9","19","96","56","37.535697463846546","127.06373373346464","미운영","1999-09-10","","","","2025-06-04","장애아통합,야간연장형","3","3","3","1","0","1","0","1","1","13","9","8","10","10","0","10","0","7","2","56","19","13","31","6","31","1","15","1","0","0","0","0","1","0","19","2025-06-04 20:14:52.0"
"광진구","11215000018","구립 군자어린이집","국공립","정상","04999","서울특별시 광진구 동일로56가길 31 (군자동)","02-461-2440","0505-491-2441","","6","265","2","19","18","99","60","37.55457555853534","127.07269718914542","미운영","1999-09-07","","","","2025-06-04","야간연장형","3","3","2","1","0","0","0","1","0","10","6","15","14","11","0","0","0","14","0","60","14","0","57","14","14","1","14","0","0","0","0","0","1","1","18","2025-06-04 20:14:52.0"
"광진구","11215000124","삐아제이삭어린이집","가정","폐지","04916","서울특별시 광진구 동일로66길 13 (중곡동)","02-461-8544","--","","2","56","1","0","0","15","0","37.56657991066032","127.07910153858938","미운영","1999-08-24","","","2013-07-31","2025-06-04","일반","2","1","0","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000064","구립 중곡1동어린이집","국공립","정상","04915","서울특별시 광진구 능동로43길 27-14 (중곡동)","02-498-2878","02-498-2868","","5","366","2","12","14","85","42","37.560993","127.07966","미운영","1999-05-01","","","","2025-06-04","장애아통합,야간연장형","2","2","2","1","0","0","0","1","1","9","6","10","10","7","0","0","0","7","2","42","18","18","46","0","18","1","11","0","0","0","0","0","1","0","14","2025-06-04 20:14:52.0"
"광진구","11215000153","아이들세상어린이집","민간","정상","04926","서울특별시 광진구 긴고랑로26길 31 (중곡동)","02-3436-4611","02-444-3560","","6","156","1","12","9","43","21","37.5600545971","127.0845592781","미운영","1999-03-02","","","","2025-06-04","일반","4","2","2","0","0","0","0","0","0","8","6","9","6","0","0","0","0","0","0","21","17","17","17","17","33","1","6","0","0","0","0","0","1","0","9","2025-06-04 20:14:52.0"
"광진구","11215000057","구립 대원어린이집","국공립","정상","04950","서울특별시 광진구 자양로43길 115 (중곡동)","02-3437-7173","02-3437-7174","","4","190","1","8","10","44","31","37.55559176186261","127.08896332698151","미운영","1999-03-02","","","","2025-06-04","야간연장형","1","2","2","0","0","0","2","1","0","8","2","10","6","0","0","0","5","8","0","31","50","25","13","0","13","1","8","0","0","0","0","0","1","0","10","2025-06-04 20:14:52.0"
"광진구","11215000109","구립 능동어린이집","국공립","정상","04988","서울특별시 광진구 천호대로114길 47 (능동)","02-458-0670","02-458-0696","","5","194","1","15","13","94","59","37.55357491350493","127.08196709028492","미운영","1999-02-23","","","","2025-06-04","야간연장형","0","2","2","1","1","1","0","0","0","7","0","10","14","8","16","11","0","0","0","59","10","20","20","10","40","1","10","0","0","0","0","0","1","0","13","2025-06-04 20:14:52.0"
"광진구","11215000094","구립 성심어린이집","국공립","정상","04925","서울특별시 광진구 용마산로3길 60 (중곡동)","02-3437-2381","02-454-5770","sungsim5770@hanmail.net","6","367","1","15","19","91","75","37.556595","127.08499","미운영","1999-01-22","","","","2025-06-04","장애아통합,야간연장형","0","3","2","2","1","1","0","0","1","10","0","13","14","17","13","15","0","0","3","75","36","7","21","0","36","1","13","1","0","0","0","0","2","1","19","2025-06-04 20:14:52.0"
"광진구","11215000073","초록마을어린이집","가정","폐지","04903","서울특별시 광진구 능동로59길 26 1층 (중곡동)","02-498-5998","","","4","89","0","0","0","20","0","37.5689","127.08431","운영","1998-11-23","","","2017-01-17","2025-06-04","일반","0","1","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000114","하은어린이집","민간","폐지","04945","서울특별시 광진구 긴고랑로 148 (중곡동)","02-447-5344","","haeun.kidis.co.kr","6","400","2","0","0","122","0","37.55859224872742","127.09111267217466","운영","1998-10-23","","","2013-04-10","2025-06-04","일반","0","1","1","1","0","0","1","1","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000121","솔로몬어린이집","민간","정상","04906","서울특별시 광진구 긴고랑로7길 73 (중곡동)","02-469-9976","02-466-9976","http://isolomon22.co.kr","5","219","4","14","11","82","35","37.566563","127.080666","운영","1998-06-11","","","","2025-06-04","야간연장형","0","4","2","1","0","0","4","4","0","15","0","8","7","5","0","0","3","12","0","35","25","63","0","0","13","1","8","0","0","0","0","0","1","0","11","2025-06-04 20:14:52.0"
"광진구","11215000053","구립 중앙어린이집","국공립","정상","05063","서울특별시 광진구 자양로13다길 31 (자양동)","02-446-9066","02-446-9055","","5","278","1","20","15","96","59","37.53294","127.07809","미운영","1998-06-01","","","","2025-06-04","장애아통합,야간연장형","2","2","3","2","0","0","0","5","1","15","6","10","15","11","0","0","0","17","0","59","8","17","33","17","25","1","12","0","0","0","0","0","1","0","15","2025-06-04 20:14:52.0"
"광진구","11215000013","한국중앙어린이집","민간","재개","04904","서울특별시 광진구 능동로 447 (중곡동)","02-467-6824","02-467-6825","","4","175","1","6","11","62","42","37.568592","127.08483","운영","1998-05-15","","","","2025-06-04","일반","0","0","2","1","1","1","0","0","0","5","0","0","8","8","14","12","0","0","0","42","14","14","29","0","43","1","7","0","0","0","0","0","1","0","11","2025-06-04 20:14:52.0"
"광진구","11215000036","구립 동서울어린이집","국공립","정상","05033","서울특별시 광진구 광나루로44길 23 (구의동)","02-456-7295","02-456-7295","dseoul8813@naver.com","7","472","1","19","20","96","58","37.54314900194278","127.09146080786257","미운영","1998-03-31","","","","2025-06-04","장애아통합,야간연장형","0","2","3","1","0","1","0","1","2","10","0","9","18","9","0","9","0","7","6","58","25","19","38","19","0","1","16","0","0","0","0","0","1","0","20","2025-06-04 20:14:52.0"
"광진구","11215000096","구립 느티나무어린이집","국공립","정상","05022","서울특별시 광진구 광나루로26길 39 (화양동)","02-444-2544","02-444-2547","","4","131","1","10","12","51","28","37.54541090630658","127.07809286536165","미운영","1998-02-17","","","","2025-06-04","장애아통합,야간연장형","0","0","1","0","0","0","4","1","1","7","0","0","8","0","0","0","12","6","2","28","33","11","44","11","0","1","9","0","0","0","0","0","1","0","12","2025-06-04 20:14:52.0"
"광진구","11215000052","구립 효지어린이집","국공립","정상","05067","서울특별시 광진구 아차산로36길 55 (자양동)","02-2201-0558","02-2201-1606","","5","269","1","9","18","84","70","37.536102","127.07382","미운영","1998-02-12","","","","2025-06-04","야간연장형","0","3","2","2","1","1","0","0","0","9","0","14","14","15","17","10","0","0","0","70","57","7","14","0","21","1","14","0","0","0","0","0","2","0","18","2025-06-04 20:14:52.0"
"광진구","11215000191","파랑어린이집","민간","폐지","05071","서울특별시 광진구 동일로20길 20 (자양동)","02-467-7907","02-6499-0026","www.parangkids.co.kr","5","240","1","7","0","72","0","37.541101252644374","127.0647457228721","운영","1997-12-27","","","2020-03-11","2025-06-04","일반","0","2","5","1","1","1","1","4","0","15","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000024","행복어린이집","법인?단체등","폐지","05055","서울특별시 광진구 아차산로46가길 35 (자양동)","02-452-0363","02-452-0363","","3","57","0","3","0","29","0","37.53611","127.08285","미운영","1997-11-14","","","2020-07-02","2025-06-04","야간연장형","0","0","0","0","0","0","3","1","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
"광진구","11215000079","구립 명성어린이집","국공립","정상","05040","서울특별시 광진구 아차산로55길 59 (구의동)","02-2201-9696","02-2201-9697","http://myungsungkid.kr/","6","337","1","12","9","69","28","37.540082217219975","127.08632920301","미운영","1997-10-30","","","","2025-06-04","야간연장형","2","1","1","0","0","0","2","1","0","7","6","5","6","0","0","0","3","8","0","28","43","57","0","0","0","1","7","0","0","0","0","0","1","0","9","2025-06-04 20:14:52.0"
"광진구","11215000155","아이세계어린이집","민간","폐지","05082","서울특별시 광진구 동일로4가길 2 (자양동)","02-497-3569","02-497-3519","","6","275","2","6","0","65","0","37.53611","127.06221","미운영","1997-08-05","","","2018-06-18","2025-06-04","야간연장형","1","2","3","1","0","0","1","2","0","10","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2025-06-04 20:14:52.0"
